date,time,name,symbol,current_price,historical_price
2024-11-16,13:02:19,Bitcoin,bitcoin,97244.0,90906.82691956821
2024-11-16,14:02:47,Bitcoin,bitcoin,97244.0,90726.36234922895
2024-11-16,15:00:44,Bitcoin,bitcoin,97244.0,91034.85815132981
2024-11-16,16:06:53,Bitcoin,bitcoin,97244.0,90408.33984069523
2024-11-16,17:03:38,Bitcoin,bitcoin,97244.0,90655.75248093979
2024-11-16,18:02:40,Bitcoin,bitcoin,97244.0,90870.96561247803
2024-11-16,19:06:46,Bitcoin,bitcoin,97244.0,91150.58676438485
2024-11-16,20:05:02,Bitcoin,bitcoin,97244.0,91149.74066429886
2024-11-16,21:08:37,Bitcoin,bitcoin,97244.0,90874.95664093895
2024-11-16,22:04:04,Bitcoin,bitcoin,97244.0,91070.95704128424
2024-11-16,23:01:38,Bitcoin,bitcoin,97244.0,90514.94439644078
2024-11-17,00:03:49,Bitcoin,bitcoin,97244.0,90596.73623829268
2024-11-17,01:02:40,Bitcoin,bitcoin,97244.0,90846.62542143103
2024-11-17,02:08:59,Bitcoin,bitcoin,97244.0,89938.59171239202
2024-11-17,03:04:30,Bitcoin,bitcoin,97244.0,90087.83651164154
2024-11-17,04:09:25,Bitcoin,bitcoin,97244.0,90333.92767367949
2024-11-17,05:03:16,Bitcoin,bitcoin,97244.0,90539.18066905202
2024-11-17,06:04:27,Bitcoin,bitcoin,97244.0,90476.26743370442
2024-11-17,07:09:55,Bitcoin,bitcoin,97244.0,90483.46776678428
2024-11-17,08:07:09,Bitcoin,bitcoin,97244.0,90486.4857338097
2024-11-17,09:11:42,Bitcoin,bitcoin,97244.0,91439.33865680735
2024-11-17,10:01:12,Bitcoin,bitcoin,97244.0,91317.45124887433
2024-11-17,11:02:57,Bitcoin,bitcoin,97244.0,91061.23145528007
2024-11-17,12:12:09,Bitcoin,bitcoin,97244.0,90822.86009903326
2024-11-17,13:13:56,Bitcoin,bitcoin,97244.0,90825.48811603468
2024-11-17,14:10:34,Bitcoin,bitcoin,97244.0,90660.84137615387
2024-11-17,15:11:40,Bitcoin,bitcoin,97244.0,90256.05816048072
2024-11-17,16:06:33,Bitcoin,bitcoin,97244.0,90131.10088314643
2024-11-17,17:07:46,Bitcoin,bitcoin,97244.0,90399.52801747111
2024-11-17,18:12:23,Bitcoin,bitcoin,97244.0,90323.77402313882
2024-11-17,19:12:52,Bitcoin,bitcoin,97244.0,89842.94527858608
2024-11-17,20:08:14,Bitcoin,bitcoin,97244.0,90110.88013785047
2024-11-17,21:02:28,Bitcoin,bitcoin,97244.0,89603.02798042569
2024-11-17,22:12:00,Bitcoin,bitcoin,97244.0,89066.66384773863
2024-11-17,23:11:49,Bitcoin,bitcoin,97244.0,89574.7472750456
2024-11-18,00:07:35,Bitcoin,bitcoin,97244.0,89794.98179297929
2024-11-18,01:01:06,Bitcoin,bitcoin,97244.0,89903.46721380035
2024-11-18,02:03:56,Bitcoin,bitcoin,97244.0,90801.31767011418
2024-11-18,03:11:55,Bitcoin,bitcoin,97244.0,90340.71621959737
2024-11-18,04:02:59,Bitcoin,bitcoin,97244.0,90645.87831934931
2024-11-18,05:00:09,Bitcoin,bitcoin,97244.0,90514.67560527523
2024-11-18,06:05:10,Bitcoin,bitcoin,97244.0,90644.9533174999
2024-11-18,07:08:54,Bitcoin,bitcoin,97244.0,92029.44836210483
2024-11-18,08:12:45,Bitcoin,bitcoin,97244.0,91746.11220111935
2024-11-18,09:03:53,Bitcoin,bitcoin,97244.0,91782.96182269306
2024-11-18,10:10:04,Bitcoin,bitcoin,97244.0,91919.59014795092
2024-11-18,11:01:24,Bitcoin,bitcoin,97244.0,91767.90419154741
2024-11-18,12:04:11,Bitcoin,bitcoin,97244.0,90285.01150921201
2024-11-18,13:09:47,Bitcoin,bitcoin,97244.0,90298.13249286894
2024-11-18,14:04:10,Bitcoin,bitcoin,97244.0,89442.94912718928
2024-11-18,15:08:49,Bitcoin,bitcoin,97244.0,90478.47813448591
2024-11-18,16:07:11,Bitcoin,bitcoin,97244.0,92154.97215688135
2024-11-18,17:08:20,Bitcoin,bitcoin,97244.0,91485.34763938113
2024-11-18,18:13:15,Bitcoin,bitcoin,97244.0,91476.322349369
2024-11-18,19:06:40,Bitcoin,bitcoin,97244.0,90445.4338930811
2024-11-18,20:09:34,Bitcoin,bitcoin,97244.0,90755.97763639849
2024-11-18,21:06:35,Bitcoin,bitcoin,97244.0,91836.7002239105
2024-11-18,22:12:24,Bitcoin,bitcoin,97244.0,91350.09760408568
2024-11-18,23:05:46,Bitcoin,bitcoin,97244.0,91145.90132219979
2024-11-19,00:06:27,Bitcoin,bitcoin,97244.0,90456.69278677985
2024-11-19,01:02:19,Bitcoin,bitcoin,97244.0,91112.08298031152
2024-11-19,02:00:57,Bitcoin,bitcoin,97244.0,90739.2765548068
2024-11-19,03:11:21,Bitcoin,bitcoin,97244.0,91292.99412165521
2024-11-19,04:07:31,Bitcoin,bitcoin,97244.0,91438.42950386903
2024-11-19,05:09:34,Bitcoin,bitcoin,97244.0,91664.69197868921
2024-11-19,06:04:05,Bitcoin,bitcoin,97244.0,91947.31523152601
2024-11-19,07:03:12,Bitcoin,bitcoin,97244.0,92041.9127881023
2024-11-19,08:01:40,Bitcoin,bitcoin,97244.0,91799.88900321105
2024-11-19,09:05:41,Bitcoin,bitcoin,97244.0,91816.20314892507
2024-11-19,10:07:48,Bitcoin,bitcoin,97244.0,91765.54990542318
2024-11-19,11:00:21,Bitcoin,bitcoin,97244.0,91844.09094193701
2024-11-19,12:04:38,Bitcoin,bitcoin,97244.0,91725.19258632552
2024-11-19,13:05:15,Bitcoin,bitcoin,97244.0,92496.84406606284
2024-11-19,14:02:38,Bitcoin,bitcoin,97244.0,91310.01339915523
2024-11-19,15:06:24,Bitcoin,bitcoin,97244.0,92070.43030671294
2024-11-19,16:12:25,Bitcoin,bitcoin,97244.0,92381.59389111107
2024-11-19,17:04:45,Bitcoin,bitcoin,97244.0,92586.920332828
2024-11-19,18:14:44,Bitcoin,bitcoin,97244.0,93255.71143731456
2024-11-19,19:05:46,Bitcoin,bitcoin,97244.0,93799.17681078352
2024-11-19,20:10:38,Bitcoin,bitcoin,97244.0,93448.53147944646
2024-11-19,21:01:34,Bitcoin,bitcoin,97244.0,92402.47461982082
2024-11-19,22:04:58,Bitcoin,bitcoin,97244.0,92352.9515491435
2024-11-19,23:01:57,Bitcoin,bitcoin,97244.0,91757.21183148149
2024-11-20,00:09:45,Bitcoin,bitcoin,97244.0,92351.03033414358
2024-11-20,01:07:32,Bitcoin,bitcoin,97244.0,92228.64839499166
2024-11-20,02:09:33,Bitcoin,bitcoin,97244.0,91964.16429406262
2024-11-20,03:05:36,Bitcoin,bitcoin,97244.0,91873.07999100645
2024-11-20,04:09:04,Bitcoin,bitcoin,97244.0,92059.512957755
2024-11-20,05:02:30,Bitcoin,bitcoin,97244.0,92203.16722966742
2024-11-20,06:13:59,Bitcoin,bitcoin,97244.0,92682.26613335093
2024-11-20,07:07:18,Bitcoin,bitcoin,97244.0,92393.58992607422
2024-11-20,08:07:57,Bitcoin,bitcoin,97244.0,92867.73069351293
2024-11-20,09:06:01,Bitcoin,bitcoin,97244.0,93270.15648899491
2024-11-20,10:12:22,Bitcoin,bitcoin,97244.0,93231.830167103
2024-11-20,11:11:39,Bitcoin,bitcoin,97244.0,93265.39728396996
2024-11-20,12:04:18,Bitcoin,bitcoin,97244.0,93681.3448870722
2024-11-20,13:28:30,Bitcoin,bitcoin,97244.0,94244.91495525278
2024-11-20,14:05:29,Bitcoin,bitcoin,97244.0,94500.59284364933
2024-11-20,15:09:53,Bitcoin,bitcoin,97244.0,94677.29717634007
2024-11-20,16:11:29,Bitcoin,bitcoin,97244.0,94521.87295332563
2024-11-20,17:01:15,Bitcoin,bitcoin,97244.0,94213.19992128732
2024-11-20,18:08:11,Bitcoin,bitcoin,97244.0,94099.99665720656
2024-11-20,19:07:36,Bitcoin,bitcoin,97244.0,93906.18229973842
2024-11-20,20:06:41,Bitcoin,bitcoin,97244.0,94136.7839854972
2024-11-20,21:08:35,Bitcoin,bitcoin,97244.0,94332.46496760551
2024-11-20,22:13:26,Bitcoin,bitcoin,97244.0,94417.05325716126
2024-11-20,23:06:30,Bitcoin,bitcoin,97244.0,94201.36172465737
2024-11-21,00:00:52,Bitcoin,bitcoin,97244.0,94217.02229634205
2024-11-21,01:11:31,Bitcoin,bitcoin,97244.0,94937.29947273481
2024-11-21,02:06:56,Bitcoin,bitcoin,97244.0,94600.63819542028
2024-11-21,03:08:54,Bitcoin,bitcoin,97244.0,94704.06449423352
2024-11-21,04:02:57,Bitcoin,bitcoin,97244.0,95898.30691266003
2024-11-21,05:11:38,Bitcoin,bitcoin,97244.0,97516.95025396596
2024-11-21,06:01:20,Bitcoin,bitcoin,97244.0,97417.95197134383
2024-11-21,07:04:16,Bitcoin,bitcoin,97244.0,97038.04937283573
2024-11-21,08:12:47,Bitcoin,bitcoin,97244.0,97025.26655006359
2024-11-21,09:07:23,Bitcoin,bitcoin,97244.0,97254.18628559289
2024-11-21,10:06:13,Bitcoin,bitcoin,97244.0,97689.20968605207
2024-11-21,11:11:57,Bitcoin,bitcoin,97244.0,98310.57038512541
2024-11-21,12:12:17,Bitcoin,bitcoin,97244.0,98073.78757614846
2024-11-21,13:14:20,Bitcoin,bitcoin,97244.0,97477.75806491218
2024-11-21,14:10:52,Bitcoin,bitcoin,97244.0,97341.35546009081
2024-11-21,15:10:31,Bitcoin,bitcoin,97244.0,96834.4357611275
2024-11-21,16:04:43,Bitcoin,bitcoin,97244.0,96787.87259875108
2024-11-21,17:04:21,Bitcoin,bitcoin,97244.0,97187.33504022115
2024-11-21,18:07:53,Bitcoin,bitcoin,97244.0,98015.30989000655
2024-11-21,19:09:24,Bitcoin,bitcoin,97244.0,98399.7881735672
2024-11-21,20:07:38,Bitcoin,bitcoin,97244.0,98219.53058108511
2024-11-21,21:13:20,Bitcoin,bitcoin,97244.0,98092.53289064155
2024-11-21,22:03:56,Bitcoin,bitcoin,97244.0,98052.31813948065
2024-11-21,23:04:28,Bitcoin,bitcoin,97244.0,98441.26161000447
2024-11-22,00:14:50,Bitcoin,bitcoin,97244.0,98529.80211326091
2024-11-22,01:13:36,Bitcoin,bitcoin,97244.0,98187.91803696626
2024-11-22,02:00:45,Bitcoin,bitcoin,97244.0,98151.64835062402
2024-11-22,03:14:09,Bitcoin,bitcoin,97244.0,98742.66590546833
2024-11-22,04:01:45,Bitcoin,bitcoin,97244.0,98928.70808296709
2024-11-22,05:05:33,Bitcoin,bitcoin,97244.0,98867.36644965629
2024-11-22,06:10:41,Bitcoin,bitcoin,97244.0,98949.36085023009
2024-11-22,07:02:51,Bitcoin,bitcoin,97244.0,99087.35895730593
2024-11-22,08:02:31,Bitcoin,bitcoin,97244.0,99244.24438803681
2024-11-22,09:01:42,Bitcoin,bitcoin,97244.0,98907.8290117248
2024-11-22,10:02:21,Bitcoin,bitcoin,97244.0,98797.0488237581
2024-11-22,11:12:03,Bitcoin,bitcoin,97244.0,98621.02826780382
2024-11-22,12:03:31,Bitcoin,bitcoin,97244.0,98957.45944900438
2024-11-22,13:09:53,Bitcoin,bitcoin,97244.0,98685.78821463924
2024-11-22,14:04:40,Bitcoin,bitcoin,97244.0,97871.01435703253
2024-11-22,15:08:24,Bitcoin,bitcoin,97244.0,97393.85345172636
2024-11-22,16:12:43,Bitcoin,bitcoin,97244.0,98436.20344002808
2024-11-22,17:01:36,Bitcoin,bitcoin,97244.0,99036.38730170106
2024-11-22,18:11:39,Bitcoin,bitcoin,97244.0,99137.77149298869
2024-11-22,19:17:25,Bitcoin,bitcoin,97244.0,99366.40761088874
2024-11-22,20:00:50,Bitcoin,bitcoin,97244.0,99531.18012036204
2024-11-22,21:00:48,Bitcoin,bitcoin,97244.0,99334.42990748059
2024-11-22,22:05:55,Bitcoin,bitcoin,97244.0,99418.67011453414
2024-11-22,23:12:23,Bitcoin,bitcoin,97244.0,98853.46617956243
2024-11-23,00:08:32,Bitcoin,bitcoin,97244.0,98907.79325258995
2024-11-23,01:04:58,Bitcoin,bitcoin,97244.0,98721.12064236584
2024-11-23,02:12:59,Bitcoin,bitcoin,97244.0,98545.74682604708
2024-11-23,03:04:57,Bitcoin,bitcoin,97244.0,98610.3477536692
2024-11-23,04:13:37,Bitcoin,bitcoin,97244.0,98720.12576397
2024-11-23,05:11:41,Bitcoin,bitcoin,97244.0,98479.71802325314
2024-11-23,06:14:44,Bitcoin,bitcoin,97244.0,98803.60701519938
2024-11-23,07:05:44,Bitcoin,bitcoin,97244.0,98827.5462630559
2024-11-23,08:03:36,Bitcoin,bitcoin,97244.0,98688.35022303325
2024-11-23,09:01:45,Bitcoin,bitcoin,97244.0,98562.42427541426
2024-11-23,10:11:21,Bitcoin,bitcoin,97244.0,98567.61071655307
2024-11-23,11:13:31,Bitcoin,bitcoin,97244.0,98627.69963826089
2024-11-23,12:09:26,Bitcoin,bitcoin,97244.0,98573.42641332174
2024-11-23,13:10:51,Bitcoin,bitcoin,97244.0,98816.16419710916
2024-11-23,14:03:39,Bitcoin,bitcoin,97244.0,98638.74802471796
2024-11-23,15:08:02,Bitcoin,bitcoin,97244.0,98907.83827505098
2024-11-23,16:01:09,Bitcoin,bitcoin,97244.0,98637.06301800392
2024-11-23,17:04:55,Bitcoin,bitcoin,97244.0,97887.14429180366
2024-11-23,18:00:21,Bitcoin,bitcoin,97244.0,97993.79314280888
2024-11-23,19:07:47,Bitcoin,bitcoin,97244.0,97959.65085898795
2024-11-23,20:02:47,Bitcoin,bitcoin,97244.0,97627.80481379767
2024-11-23,21:01:48,Bitcoin,bitcoin,97244.0,97828.71753790964
2024-11-23,22:05:57,Bitcoin,bitcoin,97244.0,98078.20284165346
2024-11-23,23:00:39,Bitcoin,bitcoin,97244.0,97795.77021667767
2024-11-24,00:12:21,Bitcoin,bitcoin,97244.0,97903.58813942045
2024-11-24,01:02:11,Bitcoin,bitcoin,97244.0,98040.73700095096
2024-11-24,02:04:14,Bitcoin,bitcoin,97244.0,98292.35524999183
2024-11-24,03:01:11,Bitcoin,bitcoin,97244.0,98497.71417618614
2024-11-24,04:04:17,Bitcoin,bitcoin,97244.0,98293.90548790821
2024-11-24,05:05:36,Bitcoin,bitcoin,97244.0,98300.80802932262
2024-11-24,06:10:46,Bitcoin,bitcoin,97244.0,98321.94620028995
2024-11-24,07:02:26,Bitcoin,bitcoin,97244.0,98473.08914761616
2024-11-24,08:08:14,Bitcoin,bitcoin,97244.0,98553.76752974809
2024-11-24,09:01:43,Bitcoin,bitcoin,97244.0,98207.04580972278
2024-11-24,10:01:43,Bitcoin,bitcoin,97244.0,98047.89454351828
2024-11-24,11:06:24,Bitcoin,bitcoin,97244.0,97865.55396535275
2024-11-24,12:06:23,Bitcoin,bitcoin,97244.0,97446.22464625575
2024-11-24,13:04:27,Bitcoin,bitcoin,97244.0,96915.28655165159
2024-11-24,14:12:32,Bitcoin,bitcoin,97244.0,96981.5818480657
2024-11-24,15:10:49,Bitcoin,bitcoin,97244.0,96965.73350831258
2024-11-24,16:06:56,Bitcoin,bitcoin,97244.0,96121.8572199591
2024-11-24,17:10:44,Bitcoin,bitcoin,97244.0,96334.81781873644
2024-11-24,18:04:59,Bitcoin,bitcoin,97244.0,95903.66256158017
2024-11-24,19:08:28,Bitcoin,bitcoin,97244.0,96374.14974274626
2024-11-24,20:13:12,Bitcoin,bitcoin,97244.0,96341.4137878268
2024-11-24,21:08:18,Bitcoin,bitcoin,97244.0,96846.36681720814
2024-11-24,22:06:47,Bitcoin,bitcoin,97244.0,97096.89702404664
2024-11-24,23:08:48,Bitcoin,bitcoin,97244.0,98185.22555498003
2024-11-25,00:07:26,Bitcoin,bitcoin,97244.0,98025.77577156796
2024-11-25,01:01:19,Bitcoin,bitcoin,97244.0,97957.30958863487
2024-11-25,03:06:14,Bitcoin,bitcoin,97244.0,97540.4200448884
2024-11-25,04:03:26,Bitcoin,bitcoin,97244.0,97960.57363783635
2024-11-25,05:03:43,Bitcoin,bitcoin,97244.0,97936.55308901767
2024-11-25,06:14:20,Bitcoin,bitcoin,97244.0,98341.69292713798
2024-11-25,07:04:27,Bitcoin,bitcoin,97244.0,98186.0759936348
2024-11-25,08:09:28,Bitcoin,bitcoin,97244.0,98094.82573459054
2024-11-25,09:10:51,Bitcoin,bitcoin,97244.0,98376.20871947528
2024-11-25,10:03:53,Bitcoin,bitcoin,97244.0,98567.62400727392
2024-11-25,11:14:03,Bitcoin,bitcoin,97244.0,98519.10798225815
2024-11-25,12:15:11,Bitcoin,bitcoin,97244.0,98228.50822336145
2024-11-25,13:16:26,Bitcoin,bitcoin,97244.0,97540.86969775405
2024-11-25,14:12:31,Bitcoin,bitcoin,97244.0,97609.67708694986
2024-11-25,15:13:39,Bitcoin,bitcoin,97244.0,94997.23837022923
2024-11-25,16:08:26,Bitcoin,bitcoin,97244.0,96100.44894198941
2024-11-25,17:05:49,Bitcoin,bitcoin,97244.0,95959.07345600906
2024-11-25,18:17:52,Bitcoin,bitcoin,97244.0,95659.88581413838
2024-11-25,19:05:42,Bitcoin,bitcoin,97244.0,95033.5526782929
2024-11-25,20:09:18,Bitcoin,bitcoin,97244.0,94570.70404035949
2024-11-25,21:01:26,Bitcoin,bitcoin,97244.0,94829.93056445321
2024-11-25,22:09:14,Bitcoin,bitcoin,97244.0,93474.36970924771
2024-11-25,23:11:57,Bitcoin,bitcoin,97244.0,94285.27104790804
2024-11-26,00:07:28,Bitcoin,bitcoin,97244.0,92958.83651055662
2024-11-26,01:06:15,Bitcoin,bitcoin,97244.0,93962.56167000989
2024-11-26,02:13:47,Bitcoin,bitcoin,97244.0,94749.6371475018
2024-11-26,03:05:31,Bitcoin,bitcoin,97244.0,94603.47578618444
2024-11-26,04:09:54,Bitcoin,bitcoin,97244.0,94477.185285292
2024-11-26,05:09:07,Bitcoin,bitcoin,97244.0,94392.11640676353
2024-11-26,06:13:34,Bitcoin,bitcoin,97244.0,94710.7745627786
2024-11-26,07:08:29,Bitcoin,bitcoin,97244.0,94402.29090376447
2024-11-26,08:00:57,Bitcoin,bitcoin,97244.0,93877.62962253872
2024-11-26,09:14:04,Bitcoin,bitcoin,97244.0,93335.26212181491
2024-11-26,10:14:30,Bitcoin,bitcoin,97244.0,93301.72697676787
2024-11-26,11:09:30,Bitcoin,bitcoin,97244.0,92016.0821640605
2024-11-26,12:04:00,Bitcoin,bitcoin,97244.0,92312.30864955236
2024-11-26,13:00:57,Bitcoin,bitcoin,97244.0,91830.9877008543
2024-11-26,14:08:14,Bitcoin,bitcoin,97244.0,91909.6595139108
2024-11-26,15:00:56,Bitcoin,bitcoin,97244.0,93508.27326596904
2024-11-26,16:04:55,Bitcoin,bitcoin,97244.0,92896.65602512732
2024-11-26,17:08:52,Bitcoin,bitcoin,97244.0,93816.48423067528
2024-11-26,18:15:31,Bitcoin,bitcoin,97244.0,93153.52006682314
2024-11-26,19:11:33,Bitcoin,bitcoin,97244.0,92457.07367896379
2024-11-26,20:11:29,Bitcoin,bitcoin,97244.0,91948.7665271105
2024-11-26,21:04:08,Bitcoin,bitcoin,97244.0,90911.13567641751
2024-11-26,22:02:26,Bitcoin,bitcoin,97244.0,91723.76190532198
2024-11-26,23:02:09,Bitcoin,bitcoin,97244.0,91798.21404384292
2024-11-27,00:01:27,Bitcoin,bitcoin,97244.0,91966.12546082259
2024-11-27,01:00:51,Bitcoin,bitcoin,97244.0,91933.92643871943
2024-11-27,02:12:22,Bitcoin,bitcoin,97244.0,92607.25978525801
2024-11-27,03:15:33,Bitcoin,bitcoin,97244.0,92757.25760440195
2024-11-27,04:08:33,Bitcoin,bitcoin,97244.0,92540.63200465744
2024-11-27,05:17:09,Bitcoin,bitcoin,97244.0,92467.19419996986
2024-11-27,06:17:14,Bitcoin,bitcoin,97244.0,93116.52878592828
2024-11-27,07:03:27,Bitcoin,bitcoin,97244.0,93041.15493061596
2024-11-27,08:18:03,Bitcoin,bitcoin,97244.0,93358.52950733504
2024-11-27,09:11:32,Bitcoin,bitcoin,97244.0,93353.14544962376
2024-11-27,10:08:10,Bitcoin,bitcoin,97244.0,93421.06777149941
2024-11-27,11:16:13,Bitcoin,bitcoin,97244.0,93720.0281114403
2024-11-27,12:01:51,Bitcoin,bitcoin,97244.0,93357.55242737303
2024-11-27,13:17:08,Bitcoin,bitcoin,97244.0,93629.54950174688
2024-11-27,14:16:04,Bitcoin,bitcoin,97244.0,94329.7143041084
2024-11-27,15:14:42,Bitcoin,bitcoin,97244.0,94861.93284322716
2024-11-27,16:12:55,Bitcoin,bitcoin,97244.0,95789.66766620122
2024-11-27,17:15:10,Bitcoin,bitcoin,97244.0,95515.77323187885
2024-11-27,18:07:48,Bitcoin,bitcoin,97244.0,96424.72297475173
2024-11-27,19:10:52,Bitcoin,bitcoin,97244.0,96170.26060853197
2024-11-27,20:00:57,Bitcoin,bitcoin,97244.0,96657.69896151192
2024-11-27,21:16:23,Bitcoin,bitcoin,97244.0,96666.00439308601
2024-11-27,22:10:15,Bitcoin,bitcoin,97244.0,96491.06000818207
2024-11-27,23:01:23,Bitcoin,bitcoin,97244.0,96170.73566599475
2024-11-28,00:09:10,Bitcoin,bitcoin,97244.0,95951.2085932291
2024-11-28,01:05:20,Bitcoin,bitcoin,97244.0,96614.05040446685
2024-11-28,02:15:29,Bitcoin,bitcoin,97244.0,96276.71642483807
2024-11-28,03:12:48,Bitcoin,bitcoin,97244.0,95479.544969306
2024-11-28,04:07:54,Bitcoin,bitcoin,97244.0,95703.61262402752
2024-11-28,05:10:40,Bitcoin,bitcoin,97244.0,95988.10541431927
2024-11-28,06:16:23,Bitcoin,bitcoin,97244.0,95186.68566247674
2024-11-28,07:04:49,Bitcoin,bitcoin,97244.0,95515.34711807224
2024-11-28,08:09:31,Bitcoin,bitcoin,97244.0,95393.76265151467
2024-11-28,09:05:30,Bitcoin,bitcoin,97244.0,95502.0233166038
2024-11-28,10:08:21,Bitcoin,bitcoin,97244.0,94760.40084653812
2024-11-28,11:12:13,Bitcoin,bitcoin,97244.0,94983.44976143821
2024-11-28,12:10:00,Bitcoin,bitcoin,97244.0,95481.90220044892
2024-11-28,13:03:49,Bitcoin,bitcoin,97244.0,95475.11606956099
2024-11-28,14:12:34,Bitcoin,bitcoin,97244.0,96198.05364234172
2024-11-28,15:03:17,Bitcoin,bitcoin,97244.0,95387.70283031963
2024-11-28,16:04:17,Bitcoin,bitcoin,97244.0,95028.11522967313
2024-11-28,17:00:50,Bitcoin,bitcoin,97244.0,94870.52015258135
2024-11-28,18:05:43,Bitcoin,bitcoin,97244.0,94913.79266980878
2024-11-28,19:13:42,Bitcoin,bitcoin,97244.0,95259.23310011603
2024-11-28,20:14:14,Bitcoin,bitcoin,97244.0,95067.89673866176
2024-11-28,21:04:50,Bitcoin,bitcoin,97244.0,94832.58319602066
2024-11-28,22:08:34,Bitcoin,bitcoin,97244.0,95070.723499186
2024-11-28,23:14:21,Bitcoin,bitcoin,97244.0,95690.73120439636
2024-11-29,00:16:42,Bitcoin,bitcoin,97244.0,95491.15372866433
2024-11-29,01:15:08,Bitcoin,bitcoin,97244.0,95605.1000917574
2024-11-29,02:09:24,Bitcoin,bitcoin,97244.0,96185.70817332235
2024-11-29,03:10:00,Bitcoin,bitcoin,97244.0,96689.2115628015
2024-11-29,04:14:00,Bitcoin,bitcoin,97244.0,96453.7957193378
2024-11-29,05:00:42,Bitcoin,bitcoin,97244.0,96379.56503402354
2024-11-29,06:12:40,Bitcoin,bitcoin,97244.0,96373.51348577719
2024-11-29,07:00:45,Bitcoin,bitcoin,97244.0,96125.36721127221
2024-11-29,08:11:59,Bitcoin,bitcoin,97244.0,95825.0748819143
2024-11-29,09:05:54,Bitcoin,bitcoin,97244.0,95945.75550951564
2024-11-29,10:10:41,Bitcoin,bitcoin,97244.0,96456.81032264214
2024-11-29,11:16:47,Bitcoin,bitcoin,97244.0,96642.49448371603
2024-11-29,12:12:24,Bitcoin,bitcoin,97244.0,97395.2053894119
2024-11-29,13:12:07,Bitcoin,bitcoin,97244.0,97007.00175095935
2024-11-29,14:14:36,Bitcoin,bitcoin,97244.0,97046.8047280419
2024-11-29,15:18:25,Bitcoin,bitcoin,97244.0,98658.9345586154
2024-11-29,16:01:06,Bitcoin,bitcoin,97244.0,98328.64578971834
2024-11-29,17:02:37,Bitcoin,bitcoin,97244.0,97860.38178200499
2024-11-29,18:16:48,Bitcoin,bitcoin,97244.0,97222.26935639295
2024-11-29,19:04:14,Bitcoin,bitcoin,97244.0,97246.37242302352
2024-11-29,20:05:39,Bitcoin,bitcoin,97244.0,97446.74304209618
2024-11-29,21:07:36,Bitcoin,bitcoin,97244.0,97461.78010777534
2024-11-29,22:06:01,Bitcoin,bitcoin,97244.0,97439.73260524705
2024-11-29,23:14:45,Bitcoin,bitcoin,97244.0,97229.63977566083
2024-11-30,00:03:56,Bitcoin,bitcoin,97244.0,97508.58607262665
2024-11-30,01:02:59,Bitcoin,bitcoin,97244.0,97014.26142121738
2024-11-30,02:02:12,Bitcoin,bitcoin,97244.0,96605.38061704171
2024-11-30,03:04:10,Bitcoin,bitcoin,97244.0,96633.35340970031
2024-11-30,04:07:05,Bitcoin,bitcoin,97244.0,96758.51951096501
2024-11-30,05:16:13,Bitcoin,bitcoin,97244.0,96810.70779402187
2024-11-30,06:14:27,Bitcoin,bitcoin,97244.0,97201.81169262696
2024-11-30,07:02:38,Bitcoin,bitcoin,97244.0,96638.46548783808
2024-11-30,08:14:55,Bitcoin,bitcoin,97244.0,96755.02015382673
2024-11-30,09:12:09,Bitcoin,bitcoin,97244.0,96771.49042272137
2024-11-30,10:16:11,Bitcoin,bitcoin,97244.0,96816.44177566814
2024-11-30,11:17:57,Bitcoin,bitcoin,97244.0,96325.09800019009
2024-11-30,12:03:50,Bitcoin,bitcoin,97244.0,96295.48312358867
2024-11-30,13:11:17,Bitcoin,bitcoin,97244.0,96601.05864452482
2024-11-30,14:15:59,Bitcoin,bitcoin,97244.0,96635.48311038042
2024-11-30,15:08:33,Bitcoin,bitcoin,97244.0,96651.85454010883
2024-11-30,16:09:07,Bitcoin,bitcoin,97244.0,96722.49267809853
2024-11-30,17:09:29,Bitcoin,bitcoin,97244.0,96992.65771016199
2024-11-30,18:10:16,Bitcoin,bitcoin,97244.0,96921.35645358218
2024-11-30,19:10:40,Bitcoin,bitcoin,97244.0,97025.20112983785
2024-11-30,20:04:55,Bitcoin,bitcoin,97244.0,97062.34005073737
2024-11-30,21:03:42,Bitcoin,bitcoin,97244.0,97019.0839291062
2024-11-30,22:12:30,Bitcoin,bitcoin,97244.0,96843.66127689845
2024-11-30,23:02:13,Bitcoin,bitcoin,97244.0,96383.40831265219
2024-12-01,00:03:26,Bitcoin,bitcoin,97244.0,96449.75251537087
2024-12-01,01:08:43,Bitcoin,bitcoin,97244.0,96368.41659629214
2024-12-01,02:06:11,Bitcoin,bitcoin,97244.0,96183.53865621796
2024-12-01,03:00:51,Bitcoin,bitcoin,97244.0,96004.87965292303
2024-12-01,04:06:19,Bitcoin,bitcoin,97244.0,96339.41109037622
2024-12-01,05:14:18,Bitcoin,bitcoin,97244.0,96446.42789147947
2024-12-01,06:04:34,Bitcoin,bitcoin,97244.0,96343.52129085963
2024-12-01,07:11:04,Bitcoin,bitcoin,97244.0,96390.74142074569
2024-12-01,08:09:26,Bitcoin,bitcoin,97244.0,96571.30824363836
2024-12-01,09:02:32,Bitcoin,bitcoin,97244.0,97102.02262487802
2024-12-01,10:13:02,Bitcoin,bitcoin,97244.0,96931.6481377739
2024-12-01,11:06:57,Bitcoin,bitcoin,97244.0,97002.85526437357
